1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: FB00000063436C41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Wed Jul 29 09:23:01 UTC 2020
Mission Sample Count:  2048
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Wed Jul 29 09:23:01 UTC 2020
Total Mission Samples:  2048
Total Device Samples:  36247
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.04 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
2020/07/30 5:03:01 PM,C,26.762
2020/07/30 5:13:01 PM,C,26.824
2020/07/30 5:23:01 PM,C,26.574
2020/07/30 5:33:01 PM,C,26.574
2020/07/30 5:43:01 PM,C,26.449
2020/07/30 5:53:01 PM,C,26.574
2020/07/30 6:03:01 PM,C,26.012
2020/07/30 6:13:01 PM,C,26.074
2020/07/30 6:23:01 PM,C,26.074
2020/07/30 6:33:01 PM,C,26.137
2020/07/30 6:43:01 PM,C,26.012
2020/07/30 6:53:01 PM,C,25.762
2020/07/30 7:03:01 PM,C,25.699
2020/07/30 7:13:01 PM,C,25.699
2020/07/30 7:23:01 PM,C,25.574
2020/07/30 7:33:01 PM,C,25.512
2020/07/30 7:43:01 PM,C,25.387
2020/07/30 7:53:01 PM,C,25.387
2020/07/30 8:03:01 PM,C,25.324
2020/07/30 8:13:01 PM,C,25.199
2020/07/30 8:23:01 PM,C,25.262
2020/07/30 8:33:01 PM,C,25.137
2020/07/30 8:43:01 PM,C,25.137
2020/07/30 8:53:01 PM,C,25.074
2020/07/30 9:03:01 PM,C,25.012
2020/07/30 9:13:01 PM,C,24.949
2020/07/30 9:23:01 PM,C,24.949
2020/07/30 9:33:01 PM,C,24.949
2020/07/30 9:43:01 PM,C,25.012
2020/07/30 9:53:01 PM,C,25.074
2020/07/30 10:03:01 PM,C,25.012
2020/07/30 10:13:01 PM,C,25.074
2020/07/30 10:23:01 PM,C,25.074
2020/07/30 10:33:01 PM,C,25.074
2020/07/30 10:43:01 PM,C,25.074
2020/07/30 10:53:01 PM,C,25.137
2020/07/30 11:03:01 PM,C,25.012
2020/07/30 11:13:01 PM,C,25.012
2020/07/30 11:23:01 PM,C,24.949
2020/07/30 11:33:01 PM,C,24.887
2020/07/30 11:43:01 PM,C,24.887
2020/07/30 11:53:01 PM,C,24.824
2020/07/31 12:03:01 AM,C,25.012
2020/07/31 12:13:01 AM,C,24.887
2020/07/31 12:23:01 AM,C,24.949
2020/07/31 12:33:01 AM,C,24.887
2020/07/31 12:43:01 AM,C,24.887
2020/07/31 12:53:01 AM,C,24.949
2020/07/31 1:03:01 AM,C,25.074
2020/07/31 1:13:01 AM,C,25.012
2020/07/31 1:23:01 AM,C,24.824
2020/07/31 1:33:01 AM,C,24.824
2020/07/31 1:43:01 AM,C,24.824
2020/07/31 1:53:01 AM,C,24.762
2020/07/31 2:03:01 AM,C,24.762
2020/07/31 2:13:01 AM,C,24.699
2020/07/31 2:23:01 AM,C,24.824
2020/07/31 2:33:01 AM,C,24.762
2020/07/31 2:43:01 AM,C,24.699
2020/07/31 2:53:01 AM,C,24.699
2020/07/31 3:03:01 AM,C,24.699
2020/07/31 3:13:01 AM,C,24.762
2020/07/31 3:23:01 AM,C,24.699
2020/07/31 3:33:01 AM,C,24.637
2020/07/31 3:43:01 AM,C,24.637
2020/07/31 3:53:01 AM,C,24.574
2020/07/31 4:03:01 AM,C,24.637
2020/07/31 4:13:01 AM,C,24.699
2020/07/31 4:23:01 AM,C,24.699
2020/07/31 4:33:01 AM,C,24.637
2020/07/31 4:43:01 AM,C,24.637
2020/07/31 4:53:01 AM,C,24.637
2020/07/31 5:03:01 AM,C,24.637
2020/07/31 5:13:01 AM,C,24.699
2020/07/31 5:23:01 AM,C,24.574
2020/07/31 5:33:01 AM,C,24.699
2020/07/31 5:43:01 AM,C,24.574
2020/07/31 5:53:01 AM,C,24.449
2020/07/31 6:03:01 AM,C,24.324
2020/07/31 6:13:01 AM,C,24.262
2020/07/31 6:23:01 AM,C,24.262
2020/07/31 6:33:01 AM,C,24.387
2020/07/31 6:43:01 AM,C,24.762
2020/07/31 6:53:01 AM,C,24.949
2020/07/31 7:03:01 AM,C,25.012
2020/07/31 7:13:01 AM,C,25.199
2020/07/31 7:23:01 AM,C,25.449
2020/07/31 7:33:01 AM,C,25.824
2020/07/31 7:43:01 AM,C,25.699
2020/07/31 7:53:01 AM,C,26.137
2020/07/31 8:03:01 AM,C,25.887
2020/07/31 8:13:01 AM,C,26.012
2020/07/31 8:23:01 AM,C,26.199
2020/07/31 8:33:01 AM,C,25.949
2020/07/31 8:43:01 AM,C,26.012
2020/07/31 8:53:01 AM,C,26.262
2020/07/31 9:03:01 AM,C,26.449
2020/07/31 9:13:01 AM,C,26.824
